frame,timestamp,ID_6_x_ema,ID_6_y_ema,ID_6_x_raw,ID_6_y_raw,ID_6_x_filtered,ID_6_y_filtered,ID_6_x_bottom,ID_6_y_bottom,ID_8_x_ema,ID_8_y_ema,ID_8_x_raw,ID_8_y_raw,ID_8_x_filtered,ID_8_y_filtered,ID_8_x_bottom,ID_8_y_bottom
3484,2026-05-21 11:21:31.945,280.51,451.29,280.5,450.68,280.5,450.86,,,142.54,348.77,142.08,349.41,142.22,349.22,,
3485,2026-05-21 11:21:31.983,280.5,450.51,280.5,449.04,280.5,449.46,,,141.64,349.58,139.97,351.09,140.59,350.65,,
3486,2026-05-21 11:21:32.025,280.5,450.57,280.5,450.68,280.5,450.0,,,141.79,349.52,142.08,349.41,141.31,350.1,,
3487,2026-05-21 11:21:32.067,280.5,450.26,280.5,450.68,280.5,450.07,295.61,459.26,141.48,349.84,142.08,349.41,141.34,350.04,,
3488,2026-05-21 11:21:32.110,280.5,450.41,280.5,450.68,280.5,450.5,295.61,459.26,141.69,349.69,142.08,349.41,141.88,349.59,,
3489,2026-05-21 11:21:32.147,280.5,449.93,280.5,449.04,280.5,449.59,295.95,459.49,142.56,349.0,144.18,347.73,143.53,348.26,,
3490,2026-05-21 11:21:32.187,280.5,450.19,280.5,450.68,280.5,450.24,295.95,459.49,142.37,347.97,142.03,346.04,142.8,346.54,,
3491,2026-05-21 11:21:32.236,280.5,450.1,280.5,450.68,280.5,450.21,295.95,459.49,141.56,348.41,138.88,349.4,140.64,348.47,,
3492,2026-05-21 11:21:32.275,280.5,450.3,280.5,450.68,280.5,450.58,295.95,459.49,140.62,348.76,138.88,349.4,139.12,349.21,,
3493,2026-05-21 11:21:32.322,280.5,449.86,280.5,449.04,280.5,449.62,295.61,459.26,140.0,348.39,138.85,347.71,138.54,348.37,,
3494,2026-05-21 11:21:32.368,280.5,450.15,280.5,450.68,280.5,450.25,295.79,459.26,139.59,347.57,138.83,346.03,138.42,346.77,,
3495,2026-05-21 11:21:32.413,280.5,450.08,280.5,450.68,280.5,450.2,,,140.83,347.62,143.12,347.73,141.4,347.19,,
3496,2026-05-21 11:21:32.451,280.5,450.29,280.5,450.68,280.5,450.58,,,141.62,347.07,143.09,346.05,142.84,346.34,,
3497,2026-05-21 11:21:32.487,280.5,449.85,280.5,449.04,280.5,449.62,295.95,459.49,140.65,347.3,138.85,347.71,140.51,347.11,,
3498,2026-05-21 11:21:32.528,280.5,450.14,280.5,450.68,280.5,450.25,295.61,459.26,140.03,348.03,138.88,349.4,139.3,348.67,,
3499,2026-05-21 11:21:32.567,280.5,450.08,280.5,450.68,280.5,450.2,295.61,459.26,139.63,349.1,138.9,351.08,138.8,350.52,,
3500,2026-05-21 11:21:32.603,280.5,450.29,280.5,450.68,280.5,450.58,295.61,459.26,139.37,349.2,138.88,349.4,138.65,350.14,,
3501,2026-05-21 11:21:32.644,280.51,451.0,280.51,452.32,280.51,451.83,295.61,459.26,139.2,349.86,138.9,351.08,138.68,350.94,,
3502,2026-05-21 11:21:32.681,280.51,452.03,280.51,453.95,280.51,453.49,295.61,459.26,139.07,348.52,138.83,346.03,138.71,347.83,,
3503,2026-05-21 11:21:32.725,280.51,451.62,280.5,450.68,280.51,451.59,295.95,459.49,138.99,348.24,138.85,347.71,138.76,347.45,,
3504,2026-05-21 11:21:32.762,280.51,451.29,280.5,450.68,280.5,450.86,,,137.42,346.28,134.51,342.64,135.87,343.97,,
3505,2026-05-21 11:21:32.801,280.5,450.51,280.5,449.04,280.5,449.46,295.62,458.78,136.4,344.41,134.48,340.95,134.53,341.32,,
3506,2026-05-21 11:21:32.839,280.5,450.57,280.5,450.68,280.5,450.0,,,135.7,341.43,134.41,335.89,134.03,336.94,,
3507,2026-05-21 11:21:32.876,280.5,450.03,280.5,449.04,280.5,449.26,295.95,459.49,133.74,338.89,130.11,334.18,131.07,334.06,,
3508,2026-05-21 11:21:32.918,280.5,450.41,280.5,450.68,280.5,450.5,295.77,459.97,132.43,334.28,129.98,325.73,129.75,327.45,143.41,334.89
3509,2026-05-21 11:21:32.952,280.5,450.5,280.5,450.68,280.5,450.69,,,131.55,329.51,129.91,320.65,129.34,321.38,,
3510,2026-05-21 11:21:32.995,280.5,449.99,280.5,449.04,280.5,449.64,295.79,459.26,130.93,323.44,129.78,312.18,129.28,313.48,,
3511,2026-05-21 11:21:33.031,280.5,450.23,280.5,450.68,280.5,450.24,295.95,459.49,130.5,317.72,129.71,307.09,129.36,307.11,,
3512,2026-05-21 11:21:33.075,280.5,450.4,280.51,451.5,280.5,450.74,295.43,459.5,130.16,309.84,129.53,295.2,129.36,297.0,,
3513,2026-05-21 11:21:33.111,280.5,450.79,280.51,451.5,280.51,451.37,295.43,459.5,131.43,304.13,133.8,293.54,132.3,292.09,,
3514,2026-05-21 11:21:33.149,280.51,451.04,280.51,451.5,280.51,451.61,295.43,459.5,132.22,297.45,133.67,285.03,133.59,285.16,,
3515,2026-05-21 11:21:33.190,280.51,451.2,280.51,451.5,280.51,451.66,,,134.22,292.52,137.94,283.37,136.92,281.76,,
3516,2026-05-21 11:21:33.234,280.51,451.09,280.5,450.68,280.51,451.03,,,137.0,287.54,142.16,278.3,141.14,277.69,,
3517,2026-05-21 11:21:33.271,280.51,450.94,280.5,450.68,280.5,450.73,,,140.3,283.73,146.43,276.64,145.68,275.42,,
3518,2026-05-21 11:21:33.312,280.5,450.28,280.5,449.04,280.5,449.52,,,143.94,280.67,150.69,274.98,150.25,273.91,,
3519,2026-05-21 11:21:33.348,280.5,450.42,280.5,450.68,280.5,450.09,,,147.81,279.29,154.99,276.73,154.76,274.91,,
3520,2026-05-21 11:21:33.387,280.5,450.48,280.51,451.5,280.5,450.67,,,151.81,277.81,159.25,275.07,159.17,274.62,,
3521,2026-05-21 11:21:33.423,280.5,450.84,280.51,451.5,280.51,451.34,295.61,459.5,155.92,277.46,163.55,276.81,163.53,275.84,,
3522,2026-05-21 11:21:33.461,280.51,451.07,280.51,451.5,280.51,451.6,295.61,459.5,161.59,277.86,172.11,278.59,170.73,277.71,,
3523,2026-05-21 11:21:33.499,280.51,451.22,280.51,451.5,280.51,451.66,295.96,459.26,168.28,279.92,180.7,283.77,179.27,282.07,,
3524,2026-05-21 11:21:33.544,280.51,451.38,280.51,451.5,280.51,451.58,295.96,459.26,175.61,281.89,189.23,285.54,188.21,285.16,,
3525,2026-05-21 11:21:33.580,280.51,451.42,280.51,451.5,280.51,451.54,295.29,458.31,181.87,283.77,193.5,287.27,194.28,287.44,,
3526,2026-05-21 11:21:33.615,280.51,451.45,280.51,451.5,280.51,451.52,,,187.44,285.6,197.77,289.0,198.91,289.3,,
3527,2026-05-21 11:21:33.657,280.51,451.47,280.51,451.5,280.51,451.5,,,194.04,288.59,206.3,294.15,205.86,293.3,,
3528,2026-05-21 11:21:33.703,280.51,451.2,280.5,450.68,280.51,450.94,,,201.31,292.34,214.82,299.28,213.99,298.31,,
3529,2026-05-21 11:21:33.740,280.51,451.02,280.5,450.68,280.5,450.69,295.79,459.26,209.0,295.38,223.29,301.04,222.59,301.39,,
3530,2026-05-21 11:21:33.778,280.51,451.47,280.51,452.32,280.51,451.71,,,215.49,297.96,227.53,302.76,228.44,303.45,,
3531,2026-05-21 11:21:33.817,280.51,452.34,280.51,453.95,280.51,453.32,295.79,459.26,222.66,300.25,235.98,304.51,235.78,305.1,,
3532,2026-05-21 11:21:33.859,280.51,451.75,280.5,450.68,280.51,451.51,295.95,459.49,228.79,301.16,240.18,302.85,241.06,304.35,,
3533,2026-05-21 11:21:33.898,280.51,451.38,280.5,450.68,280.5,450.82,295.79,459.26,235.73,302.37,248.61,304.6,248.22,304.86,,
3534,2026-05-21 11:21:33.933,280.51,451.71,280.51,452.32,280.51,451.66,295.79,459.26,243.18,302.58,257.02,302.99,256.33,303.86,,
3535,2026-05-21 11:21:33.973,280.51,452.49,280.51,453.95,280.51,453.23,295.61,459.5,250.96,302.16,265.41,301.37,264.83,302.2,,
3536,2026-05-21 11:21:34.013,280.51,451.82,280.5,450.68,280.51,451.45,295.26,459.26,257.48,300.13,269.59,296.36,270.57,298.04,,
3537,2026-05-21 11:21:34.050,280.51,451.42,280.5,450.68,280.5,450.79,,,263.18,298.24,273.78,294.72,274.98,295.1,,
3538,2026-05-21 11:21:34.086,280.5,450.59,280.5,449.04,280.5,449.43,,,268.35,295.25,277.95,289.71,278.89,290.66,,
3539,2026-05-21 11:21:34.135,280.5,450.62,280.5,450.68,280.5,449.99,295.61,459.26,273.17,291.56,282.13,284.71,282.72,285.56,,
3540,2026-05-21 11:21:34.172,280.5,450.28,280.5,450.68,280.5,450.07,295.95,459.49,277.77,286.23,286.3,276.33,286.61,278.01,,
3541,2026-05-21 11:21:34.212,280.5,450.42,280.5,450.68,280.5,450.5,295.79,459.02,280.75,282.18,286.3,274.65,287.78,273.95,,
3542,2026-05-21 11:21:34.249,280.5,449.94,280.5,449.04,280.5,449.59,,,282.69,276.59,286.28,266.22,287.72,267.13,,
3543,2026-05-21 11:21:34.288,280.5,450.2,280.5,450.68,280.5,450.24,295.61,459.26,283.94,272.37,286.27,264.53,287.29,263.53,,
3544,2026-05-21 11:21:34.328,280.5,450.1,280.5,450.68,280.5,450.21,,,284.75,266.67,286.25,256.09,286.85,256.94,,
3545,2026-05-21 11:21:34.375,280.5,450.31,280.5,450.68,280.5,450.58,,,283.8,259.99,282.03,247.59,283.68,248.81,,
3546,2026-05-21 11:21:34.412,280.5,449.86,280.5,449.04,280.5,449.62,,,283.18,253.88,282.02,242.51,282.18,242.4,,
3547,2026-05-21 11:21:34.451,280.5,450.15,280.5,450.68,280.5,450.25,295.79,459.26,282.77,249.31,282.01,240.82,281.64,239.21,,
3548,2026-05-21 11:21:34.488,280.5,450.08,280.5,450.68,280.5,450.2,295.77,459.73,281.02,243.35,277.78,232.29,278.71,232.87,,
3549,2026-05-21 11:21:34.533,280.5,450.29,280.5,450.68,280.5,450.58,,,278.41,237.67,273.55,227.13,274.64,227.16,,
3550,2026-05-21 11:21:34.578,280.5,449.85,280.5,449.04,280.5,449.62,,,276.7,231.01,273.52,218.63,272.99,219.56,,
3551,2026-05-21 11:21:34.617,280.5,450.14,280.5,450.68,280.5,450.25,,,274.11,226.06,269.29,216.87,269.75,215.64,,
3552,2026-05-21 11:21:34.656,280.5,450.08,280.5,450.68,280.5,450.2,,,272.41,219.86,269.26,208.35,268.55,208.96,,
3553,2026-05-21 11:21:34.694,280.5,450.29,280.5,450.68,280.5,450.58,,,271.31,215.24,269.26,206.65,268.36,205.48,,
3554,2026-05-21 11:21:34.730,280.5,449.85,280.5,449.04,280.5,449.62,,,272.05,208.08,273.44,194.77,271.38,196.65,,
3555,2026-05-21 11:21:34.767,280.5,450.14,280.5,450.68,280.5,450.25,295.59,459.97,272.54,202.82,273.44,193.07,272.95,192.1,,
3556,2026-05-21 11:21:34.809,280.5,450.08,280.5,450.68,280.5,450.2,,,274.33,197.64,277.65,188.01,276.44,187.49,,
3557,2026-05-21 11:21:34.844,280.5,450.29,280.5,450.68,280.5,450.58,294.59,458.55,276.97,193.7,281.87,186.38,280.77,185.04,,
3558,2026-05-21 11:21:34.880,280.51,451.0,280.51,452.32,280.51,451.83,295.96,459.26,280.16,189.37,286.08,181.32,285.33,181.21,,
3559,2026-05-21 11:21:34.917,280.5,450.89,280.5,450.68,280.51,451.27,296.14,459.02,283.71,185.98,290.3,179.69,289.87,178.9,,
3560,2026-05-21 11:21:34.963,280.51,451.14,280.5,450.68,280.51,451.25,296.13,459.26,287.49,182.01,294.51,174.64,294.31,174.96,,
3561,2026-05-21 11:21:35.001,280.51,450.98,280.5,450.68,280.5,450.83,295.79,459.02,291.42,180.05,298.73,176.42,298.66,174.8,,
3562,2026-05-21 11:21:35.041,280.51,451.45,280.51,452.32,280.51,451.76,295.45,458.79,298.4,178.27,311.37,174.95,308.63,174.21,,
3563,2026-05-21 11:21:35.079,280.51,452.32,280.51,453.95,280.51,453.33,,,305.89,176.56,319.78,173.39,318.33,173.18,,
3564,2026-05-21 11:21:35.117,280.51,451.75,280.5,450.68,280.51,451.49,295.59,460.21,313.69,176.1,328.18,175.25,327.56,174.16,,
3565,2026-05-21 11:21:35.152,280.51,451.37,280.5,450.68,280.5,450.81,295.25,459.73,321.69,176.46,336.56,177.11,336.4,176.05,,
3566,2026-05-21 11:21:35.188,280.51,451.7,280.51,452.32,280.51,451.65,295.61,459.26,329.83,176.14,344.94,175.56,344.97,175.91,,
3567,2026-05-21 11:21:35.228,280.51,452.49,280.51,453.95,280.51,453.23,295.61,459.26,339.5,178.99,357.46,184.29,356.2,181.67,,
3568,2026-05-21 11:21:35.265,280.51,452.43,280.51,452.32,280.51,452.83,295.77,459.73,347.24,181.47,361.63,186.06,363.01,185.48,,
3569,2026-05-21 11:21:35.304,280.51,452.45,280.51,451.5,280.51,452.36,295.77,459.73,355.19,184.91,369.94,191.29,370.45,190.42,,
3570,2026-05-21 11:21:35.340,280.51,452.12,280.51,451.5,280.51,451.69,294.41,458.55,361.8,188.94,374.08,196.45,375.51,195.75,,
3571,2026-05-21 11:21:35.380,280.51,451.9,280.51,451.5,280.51,451.42,,,367.54,193.37,378.21,201.59,379.53,201.15,,
3572,2026-05-21 11:21:35.421,280.51,451.76,280.51,451.5,280.51,451.35,294.77,458.32,372.72,198.05,382.34,206.73,383.25,206.5,,
3573,2026-05-21 11:21:35.468,280.51,451.32,280.5,450.68,280.5,450.86,,,378.97,204.08,390.58,215.3,389.77,214.09,,
3574,2026-05-21 11:21:35.507,280.51,451.1,280.5,450.68,280.5,450.64,295.79,459.26,384.47,209.8,394.69,220.41,394.89,220.35,,
3575,2026-05-21 11:21:35.553,280.51,451.52,280.51,452.32,280.51,451.69,295.43,459.5,390.91,218.85,402.85,235.66,402.01,232.71,,
3576,2026-05-21 11:21:35.588,280.51,452.38,280.51,453.95,280.51,453.32,295.64,458.07,396.52,226.51,406.94,240.75,407.32,240.99,,
3577,2026-05-21 11:21:35.636,280.51,452.06,280.51,451.5,280.51,452.06,295.95,459.49,401.58,235.62,410.97,252.52,411.66,251.56,,
3578,2026-05-21 11:21:35.677,280.51,451.86,280.51,451.5,280.51,451.63,,,406.29,243.31,415.05,257.59,415.62,258.69,,
3579,2026-05-21 11:21:35.718,280.51,451.73,280.51,451.5,280.51,451.45,295.96,459.26,409.33,251.23,414.98,265.94,416.7,266.33,,
3580,2026-05-21 11:21:35.753,280.51,451.65,280.51,451.5,280.51,451.41,295.43,459.5,412.74,256.98,419.08,267.65,419.33,269.85,,
3581,2026-05-21 11:21:35.804,280.51,451.28,280.5,450.68,280.5,450.89,,,414.95,262.46,419.03,272.65,420.08,273.75,423.07,279.72
3582,2026-05-21 11:21:35.839,280.51,451.07,280.5,450.68,280.5,450.66,294.25,458.32,417.81,266.63,423.12,274.36,422.79,275.85,424.16,282.06
3583,2026-05-21 11:21:35.878,280.51,451.51,280.51,452.32,280.51,451.7,295.77,459.73,419.65,271.08,423.08,279.36,423.73,279.49,,
3584,2026-05-21 11:21:35.922,280.51,452.36,280.51,453.95,280.51,453.32,295.77,459.73,420.86,273.4,423.09,277.69,423.86,279.5,426.01,284.41
3585,2026-05-21 11:21:35.972,280.51,451.76,280.5,450.68,280.51,451.51,295.95,459.73,421.64,275.48,423.08,279.36,423.68,280.12,425.03,283.51
3586,2026-05-21 11:21:36.007,280.51,451.38,280.5,450.68,280.5,450.82,295.77,459.97,422.15,276.26,423.09,277.69,423.46,278.98,425.32,283.32
3587,2026-05-21 11:21:36.053,280.5,450.56,280.5,449.04,280.5,449.45,295.77,459.73,422.47,277.34,423.08,279.36,423.27,279.37,424.73,283.51
3588,2026-05-21 11:21:36.088,280.5,450.6,280.5,450.68,280.5,450.0,295.6,459.73,422.69,277.47,423.09,277.69,423.17,278.37,,
3589,2026-05-21 11:21:36.137,280.5,450.28,280.5,450.68,280.5,450.07,295.77,459.73,422.83,278.13,423.08,279.36,423.1,278.98,,
3590,2026-05-21 11:21:36.174,280.5,450.42,280.5,450.68,280.5,450.5,295.95,459.73,422.92,277.98,423.09,277.69,423.09,278.16,,
3591,2026-05-21 11:21:36.214,280.5,449.94,280.5,449.04,280.5,449.59,295.29,458.31,422.98,278.46,423.08,279.36,423.07,278.89,,
3592,2026-05-21 11:21:36.248,280.5,450.2,280.5,450.68,280.5,450.24,294.23,458.79,423.02,278.19,423.09,277.69,423.08,278.13,,
3593,2026-05-21 11:21:36.295,280.5,450.1,280.5,450.68,280.5,450.21,295.61,459.26,420.56,277.09,415.94,274.29,418.25,275.84,,
3594,2026-05-21 11:21:36.328,280.5,450.3,280.5,450.68,280.5,450.58,295.95,459.49,418.94,276.11,415.94,274.29,416.03,274.41,,
3595,2026-05-21 11:21:36.378,280.51,451.01,280.51,452.32,280.51,451.84,295.95,459.49,417.17,276.05,413.88,275.94,413.89,275.03,426.08,283.32
3596,2026-05-21 11:21:36.418,280.51,452.04,280.51,453.95,280.51,453.49,295.95,459.49,416.74,275.43,415.94,274.29,414.59,274.37,425.32,283.32
3597,2026-05-21 11:21:36.465,280.51,451.63,280.5,450.68,280.51,451.59,295.78,459.49,415.8,276.31,415.92,277.62,414.95,276.87,,
3598,2026-05-21 11:21:36.504,280.51,451.3,280.5,450.68,280.5,450.86,295.78,459.49,415.84,276.77,415.92,277.62,415.6,277.61,,
3599,2026-05-21 11:21:36.546,280.5,450.51,280.5,449.04,280.5,449.46,295.95,459.49,415.14,277.65,413.85,279.27,414.5,278.96,425.32,283.32
3600,2026-05-21 11:21:36.588,280.5,450.57,280.5,450.68,280.5,450.0,295.95,459.49,415.41,277.64,415.92,277.62,415.36,278.38,425.32,283.32
3601,2026-05-21 11:21:36.633,280.5,450.26,280.5,450.68,280.5,450.07,294.92,459.03,415.23,278.0,415.92,277.62,415.33,278.25,425.33,283.51
3602,2026-05-21 11:21:36.674,280.5,450.41,280.5,450.68,280.5,450.5,295.95,459.49,415.47,277.87,415.92,277.62,415.8,277.8,425.33,283.51
3603,2026-05-21 11:21:36.711,280.5,449.93,280.5,449.04,280.5,449.59,,,416.35,277.21,417.98,275.98,417.38,276.49,,
3604,2026-05-21 11:21:36.756,280.5,450.19,280.5,450.68,280.5,450.24,295.77,459.73,416.2,277.35,415.92,277.62,416.67,277.04,424.15,283.87
3605,2026-05-21 11:21:36.799,280.5,450.1,280.5,450.68,280.5,450.21,295.77,459.73,416.5,277.6,415.92,276.79,416.63,277.52,,
3606,2026-05-21 11:21:36.835,280.5,450.3,280.5,450.68,280.5,450.58,295.77,459.73,416.3,277.32,415.92,276.79,416.11,276.99,425.17,283.33
3607,2026-05-21 11:21:36.875,280.51,451.01,280.51,452.32,280.51,451.84,296.31,459.26,416.89,277.14,417.97,276.81,417.28,276.77,,
3608,2026-05-21 11:21:36.915,280.5,450.89,280.5,450.68,280.51,451.27,295.78,459.49,417.98,277.03,420.03,276.83,419.24,276.73,425.21,283.87
3609,2026-05-21 11:21:36.962,280.51,451.14,280.5,450.68,280.51,451.25,295.79,459.02,417.26,277.19,415.92,277.62,416.94,277.3,,
3610,2026-05-21 11:21:37.000,280.51,450.98,280.5,450.68,280.5,450.83,295.96,459.26,416.79,277.34,415.92,277.62,416.07,277.58,,
3611,2026-05-21 11:21:37.043,280.51,451.45,280.51,452.32,280.51,451.76,295.26,459.5,415.76,278.01,413.85,279.27,414.35,278.79,,
3612,2026-05-21 11:21:37.093,280.51,451.18,280.5,450.68,280.51,451.11,295.42,459.97,415.82,277.88,415.92,277.62,415.05,278.21,425.5,283.69
3613,2026-05-21 11:21:37.135,280.5,450.52,280.5,450.68,280.5,450.13,295.06,460.45,415.4,278.69,415.9,279.29,415.14,279.31,,
3614,2026-05-21 11:21:37.170,280.5,450.57,280.5,450.68,280.5,450.44,295.24,460.21,415.58,278.9,415.9,279.29,415.68,279.42,,
3615,2026-05-21 11:21:37.209,280.5,450.04,280.5,449.04,280.5,449.5,,,416.41,278.46,417.97,277.64,417.32,278.3,,
3616,2026-05-21 11:21:37.251,280.5,450.26,280.5,450.68,280.5,450.17,295.77,459.73,416.23,278.75,415.9,279.29,416.64,278.87,,
3617,2026-05-21 11:21:37.291,280.5,450.13,280.5,450.68,280.5,450.18,294.76,458.79,416.52,278.1,415.92,277.62,416.63,277.66,,
3618,2026-05-21 11:21:37.332,280.5,450.32,280.5,450.68,280.5,450.57,295.78,459.49,416.31,277.93,415.92,277.62,416.11,277.52,,
3619,2026-05-21 11:21:37.369,280.51,451.02,280.51,452.32,280.51,451.83,295.43,459.5,416.88,278.42,417.95,279.31,417.27,278.65,,
3620,2026-05-21 11:21:37.415,280.51,450.9,280.5,450.68,280.51,451.27,,,417.98,278.15,420.02,277.66,419.23,278.09,,
3621,2026-05-21 11:21:37.466,280.5,450.4,280.5,450.68,280.5,450.23,295.78,459.49,417.25,278.81,415.9,279.29,416.92,279.26,,
3622,2026-05-21 11:21:37.503,280.5,450.5,280.5,450.68,280.5,450.49,295.95,459.49,416.78,278.98,415.9,279.29,416.06,279.39,,
3623,2026-05-21 11:21:37.545,280.5,449.99,280.5,449.04,280.5,449.52,295.95,459.49,415.75,279.66,413.84,280.93,414.34,280.51,,
3624,2026-05-21 11:21:37.584,280.5,450.23,280.5,450.68,280.5,450.18,294.75,459.03,415.79,280.7,415.88,282.62,415.02,282.14,,
3625,2026-05-21 11:21:37.631,280.5,450.12,280.5,450.68,280.5,450.18,,,415.39,280.26,415.9,279.29,415.13,280.19,,
3626,2026-05-21 11:21:37.668,280.5,450.31,280.5,450.68,280.5,450.57,295.95,459.49,415.57,279.92,415.9,279.29,415.68,279.45,,
3627,2026-05-21 11:21:37.710,280.5,449.87,280.5,449.04,280.5,449.62,295.95,459.49,416.41,279.12,417.97,277.64,417.32,278.06,,
3628,2026-05-21 11:21:37.747,280.5,450.15,280.5,450.68,280.5,450.25,295.95,459.49,416.23,279.18,415.9,279.29,416.64,278.6,,
3629,2026-05-21 11:21:37.787,280.5,450.08,280.5,450.68,280.5,450.21,,,416.52,277.99,415.92,276.79,416.64,276.98,,
3630,2026-05-21 11:21:37.824,280.5,450.29,280.5,450.68,280.5,450.58,295.79,459.26,416.31,277.57,415.92,276.79,416.12,276.64,,
3631,2026-05-21 11:21:37.866,280.51,451.0,280.51,452.32,280.51,451.83,295.79,459.26,415.46,277.29,413.87,276.77,414.51,276.56,,
3632,2026-05-21 11:21:37.911,280.5,450.89,280.5,450.68,280.51,451.27,295.61,459.26,415.62,277.12,415.92,276.79,415.19,276.61,425.04,283.69
3633,2026-05-21 11:21:37.955,280.51,451.14,280.5,450.68,280.51,451.25,,,415.32,277.8,415.9,279.29,415.2,278.41,,
3634,2026-05-21 11:21:37.991,280.51,450.98,280.5,450.68,280.5,450.83,294.75,459.03,415.52,278.32,415.9,279.29,415.71,279.23,425.02,283.33
3635,2026-05-21 11:21:38.029,280.5,450.3,280.5,449.04,280.5,449.55,295.95,459.49,414.94,278.07,413.86,277.6,414.55,278.37,425.21,283.87
3636,2026-05-21 11:21:38.071,280.5,450.43,280.5,450.68,280.5,450.1,295.61,459.26,415.28,278.49,415.9,279.29,415.36,279.01,425.03,283.51
3637,2026-05-21 11:21:38.119,280.5,450.2,280.5,450.68,280.5,450.11,295.79,459.26,415.18,277.99,415.92,277.62,415.32,277.74,424.91,283.87
3638,2026-05-21 11:21:38.154,280.5,450.37,280.5,450.68,280.5,450.52,295.61,459.26,415.44,277.86,415.92,277.62,415.79,277.57,,
3639,2026-05-21 11:21:38.196,280.51,451.05,280.51,452.32,280.51,451.81,,,416.32,278.37,417.95,279.31,417.36,278.67,424.85,283.15
3640,2026-05-21 11:21:38.234,280.51,452.07,280.51,453.95,280.51,453.48,294.41,458.55,417.61,278.12,420.02,277.66,419.43,278.09,,
3641,2026-05-21 11:21:38.279,280.51,451.64,280.5,450.68,280.51,451.59,295.61,459.26,417.1,277.34,415.94,275.12,417.07,276.44,424.84,282.96
3642,2026-05-21 11:21:38.319,280.51,451.3,280.5,450.68,280.5,450.86,294.24,458.56,416.7,276.56,415.94,275.12,416.16,275.27,425.94,283.5
3643,2026-05-21 11:21:38.360,280.51,451.66,280.51,452.32,280.51,451.68,295.61,459.26,415.71,276.05,413.88,275.1,414.41,274.84,425.93,283.32
3644,2026-05-21 11:21:38.396,280.51,452.46,280.51,453.95,280.51,453.23,295.78,459.49,415.79,275.73,415.94,275.12,415.09,274.79,425.17,283.33
3645,2026-05-21 11:21:38.442,280.51,451.81,280.5,450.68,280.51,451.45,295.61,459.26,415.4,276.83,415.9,279.29,415.15,277.77,,
3646,2026-05-21 11:21:38.477,280.51,451.41,280.5,450.68,280.5,450.78,295.95,459.73,415.57,277.69,415.9,279.29,415.68,279.15,425.18,283.51
3647,2026-05-21 11:21:38.515,280.5,450.58,280.5,449.04,280.5,449.43,295.43,459.73,416.41,277.67,417.97,277.64,417.31,278.52,425.24,284.23
3648,2026-05-21 11:21:38.555,280.5,450.62,280.5,450.68,280.5,449.99,295.61,459.5,416.23,278.24,415.9,279.29,416.63,279.18,,
3649,2026-05-21 11:21:38.607,280.5,450.28,280.5,450.68,280.5,450.07,295.61,459.5,416.52,277.89,415.92,277.62,416.63,277.83,424.86,283.33
3650,2026-05-21 11:21:38.645,280.5,450.42,280.5,450.68,280.5,450.5,295.61,459.26,416.31,277.79,415.92,277.62,416.11,277.61,,
3651,2026-05-21 11:21:38.686,280.51,451.08,280.51,452.32,280.51,451.8,295.79,459.02,415.45,278.31,413.85,279.27,414.49,278.66,,
3652,2026-05-21 11:21:38.736,280.51,450.94,280.5,450.68,280.51,451.26,295.61,459.5,415.61,278.07,415.92,277.62,415.18,278.06,,
3653,2026-05-21 11:21:38.794,280.51,451.16,280.5,450.68,280.51,451.25,295.95,459.49,415.32,277.89,415.92,276.79,415.2,277.55,425.93,283.32
3654,2026-05-21 11:21:38.839,280.51,450.99,280.5,450.68,280.5,450.84,295.95,459.49,415.53,277.51,415.92,276.79,415.73,276.91,424.67,282.78
3655,2026-05-21 11:21:38.877,280.5,450.31,280.5,449.04,280.5,449.55,295.43,459.5,414.95,277.25,413.87,276.77,414.56,276.66,424.64,284.41
3656,2026-05-21 11:21:38.917,280.5,450.44,280.5,450.68,280.5,450.1,295.26,459.26,415.29,277.09,415.92,276.79,415.38,276.62,425.5,283.69
3657,2026-05-21 11:21:38.967,280.5,450.21,280.5,450.68,280.5,450.11,295.26,459.26,415.18,277.79,415.9,279.29,415.32,278.39,,
3658,2026-05-21 11:21:39.001,280.5,450.37,280.5,450.68,280.5,450.52,295.26,459.26,415.43,278.31,415.9,279.29,415.78,279.21,425.31,283.14
3659,2026-05-21 11:21:39.049,280.5,449.91,280.5,449.04,280.5,449.59,294.76,458.79,414.88,278.06,413.86,277.6,414.58,278.36,,
3660,2026-05-21 11:21:39.093,280.5,450.18,280.5,450.68,280.5,450.24,294.9,459.74,415.24,278.49,415.9,279.29,415.37,279.01,424.91,283.87
3661,2026-05-21 11:21:39.138,280.5,450.09,280.5,450.68,280.5,450.21,,,415.16,278.57,415.9,279.29,415.31,278.86,,
3662,2026-05-21 11:21:39.179,280.5,450.3,280.5,450.68,280.5,450.58,,,415.42,278.82,415.9,279.29,415.77,279.21,425.95,283.68
3663,2026-05-21 11:21:39.215,280.5,449.86,280.5,449.04,280.5,449.62,,,416.31,278.41,417.97,277.64,417.36,278.24,,
3664,2026-05-21 11:21:39.255,280.5,450.15,280.5,450.68,280.5,450.25,295.47,458.08,416.17,278.72,415.9,279.29,416.65,278.86,,
3665,2026-05-21 11:21:39.299,280.5,450.08,280.5,450.68,280.5,450.2,295.08,459.74,416.49,278.09,415.92,277.62,416.63,277.68,425.1,282.42
